Property_Type,Property_Area,Number_of_Windows,Number_of_Doors,Furnishing,Frequency_of_Powercuts,Power_Backup,Water_Supply,Traffic_Density_Score,Crime_Rate,Dust_and_Noise,Air_Quality_Index,Neighborhood_Review,Habitability_score
3.0,1986,5.0,3,0.0,0.0,0,3.0,7.09,0.0,1.0,94.0,4.79,94.71
2.0,597,1.0,1,1.0,0.0,0,3.0,6.7,0.0,1.0,125.0,4.75,93.07
2.0,780,4.0,3,0.0,0.0,0,2.0,7.02,0.0,1.0,125.0,4.44,105.43
1.0,4235,13.0,6,1.0,0.0,0,2.0,7.65,0.0,1.0,168.0,4.38,106.97
4.0,475,2.0,1,2.0,1.0,0,0.0,8.37,2.0,2.0,155.0,1.82,79.18
2.0,631,2.0,1,1.0,1.0,0,3.0,6.04,0.0,1.0,118.0,4.14,96.67
2.0,767,1.0,2,1.0,0.0,0,3.0,7.72,0.0,1.0,118.0,4.76,98.02
1.0,4037,15.0,5,2.0,1.0,0,3.0,6.37,0.0,1.0,123.0,4.13,107.39
1.0,3044,7.0,5,0.0,0.0,0,3.0,7.21,0.0,1.0,129.0,4.75,100.72
2.0,993,4.0,3,0.0,0.0,0,2.0,7.76,0.0,1.0,94.0,4.47,91.38
3.0,2256,3.0,2,0.0,0.0,0,2.0,7.43,0.0,1.0,149.0,4.41,91.23
4.0,359,2.0,1,0.0,0.0,0,2.0,5.77,0.0,1.0,104.0,4.47,112.69
0.0,654,5.0,1,2.0,0.0,0,1.0,6.94,3.0,1.0,164.0,2.19,80.5
3.0,1847,5.0,3,2.0,1.0,1,2.0,6.32,1.0,1.0,104.0,3.21,109.82
2.0,669,3.0,3,0.0,0.0,0,2.0,6.92,0.0,1.0,116.0,4.45,109.43
0.0,1110,7.0,2,0.0,1.0,0,1.0,7.34,0.0,1.0,110.0,3.51,98.12
2.0,112,3.0,3,0.0,0.0,0,3.0,6.87,2.0,1.0,127.0,3.5,90.28
2.0,136,4.0,3,0.0,1.0,0,3.0,5.65,2.0,1.0,101.0,2.91,83.71000000000001
4.0,316,1.0,2,0.0,0.0,0,2.0,6.11,0.0,1.0,146.0,4.42,93.02
1.0,3938,8.0,4,2.0,1.0,0,2.0,5.49,0.0,1.0,106.0,3.84,100.97
2.0,956,2.0,2,2.0,0.0,1,2.0,4.73,1.0,1.0,106.0,3.85,111.35
3.0,2282,2.0,4,0.0,0.0,0,1.0,5.79,2.0,2.0,319.0,2.84,86.95
0.0,943,5.0,1,0.0,0.0,1,0.0,6.67,1.0,2.0,146.0,3.1,106.44
4.0,435,0.0,1,0.0,2.0,0,2.0,5.62,2.0,1.0,118.0,1.95,51.71
1.0,2759,9.0,5,0.0,0.0,0,3.0,4.8,1.0,1.0,100.0,4.17,90.23
3.0,1484,3.0,2,0.0,1.0,0,3.0,6.74,0.0,1.0,156.0,4.09,103.57
2.0,865,4.0,3,1.0,0.0,0,3.0,6.46,2.0,1.0,82.0,3.55,76.45
3.0,1416,5.0,1,0.0,0.0,0,3.0,7.21,2.0,1.0,132.0,3.49,102.33
2.0,775,4.0,3,2.0,0.0,1,1.0,7.4,0.0,1.0,140.0,4.1,111.9
3.0,1773,4.0,1,0.0,0.0,1,3.0,5.44,1.0,1.0,116.0,4.15,103.56
3.0,2104,3.0,3,2.0,1.0,1,1.0,6.82,0.0,1.0,145.0,3.47,108.68
2.0,944,1.0,2,0.0,1.0,1,1.0,7.54,0.0,1.0,93.0,3.53,92.03
2.0,11167,3.0,3,0.0,0.0,0,3.0,5.29,0.0,1.0,84.0,4.81,91.33
2.0,672,3.0,1,1.0,0.0,0,1.0,4.44,1.0,1.0,89.0,3.56,62.99
3.0,1281,2.0,1,0.0,0.0,0,2.0,6.65,0.0,1.0,153.0,4.41,110.59
0.0,1065,7.0,3,0.0,0.0,0,2.0,7.51,2.0,1.0,80.0,3.24,86.03
4.0,354,0.0,2,0.0,0.0,0,0.0,7.01,0.0,1.0,124.0,3.81,95.16
1.0,2124,7.0,2,0.0,0.0,0,2.0,6.66,1.0,1.0,147.0,3.79,100.62
0.0,404,7.0,3,1.0,0.0,0,2.0,6.98,0.0,1.0,481.0,4.45,89.96
3.0,2116,2.0,2,0.0,0.0,0,3.0,6.08,0.0,1.0,123.0,4.76,97.53
3.0,1267,2.0,1,0.0,1.0,0,2.0,6.95,1.0,1.0,113.0,3.2,98.22
3.0,2152,5.0,3,0.0,0.0,0,3.0,5.74,1.0,1.0,98.0,4.17,99.5
2.0,969,2.0,1,2.0,1.0,0,1.0,6.6,0.0,1.0,108.0,3.52,88.92
3.0,1731,2.0,1,1.0,1.0,0,1.0,6.39,0.0,1.0,154.0,3.46,86.03
1.0,2566,11.0,4,0.0,2.0,0,1.0,3.24,2.0,0.0,66.0,1.78,80.13
2.0,512,4.0,2,0.0,0.0,0,2.0,6.92,0.0,1.0,167.0,4.39,108.85
4.0,360,2.0,1,1.0,0.0,1,2.0,8.05,0.0,2.0,147.0,4.34,92.77
2.0,781,4.0,1,0.0,1.0,1,3.0,7.53,2.0,1.0,129.0,2.86,96.2
2.0,872,3.0,1,0.0,0.0,0,3.0,5.33,1.0,0.0,93.0,4.24,90.56
2.0,781,1.0,2,0.0,0.0,0,3.0,6.6,1.0,1.0,95.0,4.17,106.5
3.0,1906,4.0,1,0.0,0.0,0,2.0,5.42,1.0,1.0,96.0,3.86,90.38
3.0,1847,2.0,1,0.0,1.0,0,3.0,7.65,0.0,1.0,113.0,4.14,104.14
0.0,1280,4.0,2,0.0,0.0,1,2.0,5.92,2.0,1.0,112.0,3.21,90.64
2.0,931,4.0,1,0.0,1.0,0,2.0,5.56,2.0,1.0,108.0,2.59,89.12
3.0,1199,4.0,4,1.0,0.0,0,0.0,4.16,1.0,1.0,85.0,3.25,68.18
2.0,718,4.0,1,2.0,0.0,0,3.0,7.01,1.0,1.0,101.0,4.16,95.43
2.0,821,3.0,2,0.0,0.0,0,3.0,5.21,1.0,1.0,81.0,4.19,100.08
1.0,4060,4.0,3,0.0,2.0,0,2.0,4.26,1.0,1.0,86.0,2.62,101.52
0.0,819,4.0,1,1.0,2.0,1,2.0,5.1,1.0,0.0,114.0,2.64,94.14
1.0,3951,10.0,4,0.0,0.0,0,1.0,8.36,1.0,2.0,131.0,3.42,97.48
3.0,1930,2.0,1,0.0,0.0,0,1.0,6.49,0.0,1.0,136.0,4.11,93.46
0.0,1103,6.0,2,2.0,0.0,0,1.0,5.32,0.0,1.0,102.0,4.16,96.41
2.0,716,1.0,1,1.0,2.0,0,3.0,6.19,3.0,1.0,156.0,1.58,48.489999999999995
0.0,1288,4.0,2,2.0,0.0,0,2.0,5.92,0.0,1.0,99.0,4.48,100.16
2.0,113,1.0,3,1.0,0.0,0,2.0,3.41,1.0,0.0,54.0,3.99,91.43
1.0,4038,5.0,4,1.0,1.0,0,3.0,6.33,0.0,1.0,103.0,4.16,98.12
2.0,896,3.0,3,0.0,0.0,1,2.0,7.44,0.0,1.0,147.0,4.41,103.23
2.0,896,2.0,3,0.0,0.0,1,1.0,5.65,1.0,1.0,110.0,3.52,95.5
3.0,2298,2.0,3,2.0,1.0,0,1.0,6.68,0.0,1.0,113.0,3.51,96.04
3.0,1321,2.0,4,1.0,0.0,1,1.0,5.93,1.0,1.0,104.0,3.53,100.3
3.0,1243,5.0,4,0.0,0.0,0,2.0,6.69,2.0,1.0,87.0,3.23,91.24
3.0,1556,3.0,1,0.0,1.0,0,3.0,5.92,1.0,1.0,105.0,3.53,90.67
2.0,463,4.0,3,0.0,0.0,0,0.0,8.65,2.0,2.0,127.0,2.48,62.21
2.0,847,4.0,2,0.0,1.0,0,2.0,6.3,0.0,1.0,145.0,3.79,94.21
2.0,669,4.0,3,0.0,0.0,0,3.0,6.83,2.0,1.0,154.0,3.46,99.43
3.0,2045,2.0,4,1.0,3.0,0,2.0,6.29,1.0,1.0,158.0,1.89,48.41
0.0,881,4.0,1,1.0,0.0,0,1.0,5.05,1.0,1.0,118.0,3.52,80.2
2.0,932,2.0,1,2.0,1.0,0,2.0,6.65,2.0,1.0,159.0,2.52,103.98
2.0,772,4.0,3,0.0,0.0,0,2.0,5.23,0.0,1.0,87.0,4.5,109.7
2.0,624,4.0,1,0.0,0.0,0,3.0,6.28,1.0,1.0,92.0,4.17,100.47
4.0,338,3.0,2,0.0,1.0,0,2.0,5.85,1.0,1.0,92.0,3.23,84.3
2.0,659,1.0,3,0.0,0.0,0,1.0,5.26,1.0,1.0,82.0,3.56,98.6
0.0,812,7.0,3,1.0,0.0,0,1.0,5.68,1.0,1.0,105.0,3.53,85.16
2.0,700,4.0,1,1.0,3.0,0,2.0,6.8,0.0,1.0,167.0,2.5,57.28
2.0,841,3.0,3,0.0,0.0,0,2.0,4.15,0.0,1.0,113.0,4.47,100.59
2.0,395,3.0,2,0.0,1.0,0,3.0,6.85,0.0,1.0,90.0,4.17,110.12
2.0,735,4.0,2,0.0,0.0,1,3.0,7.22,0.0,1.0,166.0,4.7,105.08
3.0,2112,3.0,4,0.0,0.0,0,3.0,6.22,0.0,1.0,154.0,4.72,97.13
0.0,867,7.0,2,0.0,1.0,0,1.0,6.94,0.0,1.0,120.0,3.5,96.13
4.0,243,3.0,2,0.0,1.0,1,3.0,7.32,1.0,1.0,142.0,3.47,93.9
2.0,581,4.0,2,0.0,1.0,0,0.0,5.95,0.0,0.0,107.0,3.28,105.16
3.0,1321,4.0,4,0.0,1.0,0,1.0,5.38,2.0,1.0,85.0,2.3,82.2
4.0,465,1.0,1,0.0,0.0,0,2.0,3.51,2.0,0.0,93.0,3.31,85.92
3.0,1528,4.0,3,0.0,2.0,1,0.0,8.51,2.0,2.0,185.0,1.15,89.96
3.0,1555,2.0,3,2.0,0.0,0,3.0,6.24,2.0,1.0,92.0,3.54,93.58
3.0,1736,5.0,4,0.0,0.0,0,3.0,5.97,1.0,0.0,85.0,4.24,96.64
4.0,329,0.0,1,1.0,0.0,1,3.0,1.78,0.0,0.0,8.0,4.99,101.37
2.0,775,2.0,1,0.0,1.0,0,2.0,6.64,0.0,1.0,118.0,3.82,107.86
1.0,3482,5.0,3,0.0,2.0,0,3.0,6.6,0.0,1.0,125.0,3.5,113.09
0.0,702,4.0,3,0.0,0.0,0,3.0,6.2,0.0,1.0,120.0,4.76,89.92
3.0,1822,4.0,3,0.0,1.0,0,0.0,7.54,0.0,1.0,80.0,3.24,104.05
3.0,1378,3.0,4,0.0,0.0,0,3.0,6.31,0.0,1.0,100.0,4.79,96.25
1.0,4234,15.0,5,2.0,0.0,0,2.0,7.35,0.0,1.0,139.0,4.42,109.86
2.0,9848,3.0,2,2.0,0.0,0,3.0,7.27,0.0,2.0,150.0,4.66,102.98
2.0,496,1.0,2,1.0,0.0,0,3.0,7.32,0.0,1.0,153.0,4.72,90.72
3.0,1484,5.0,3,0.0,0.0,0,2.0,7.47,0.0,1.0,102.0,4.46,89.28
2.0,670,4.0,2,0.0,0.0,1,3.0,7.39,1.0,1.0,135.0,4.11,96.31
2.0,809,2.0,1,1.0,0.0,0,2.0,8.22,0.0,2.0,161.0,4.32,96.49
2.0,767,1.0,1,1.0,1.0,1,1.0,7.42,1.0,1.0,121.0,2.87,81.97999999999999
3.0,1692,2.0,2,1.0,0.0,0,1.0,6.93,0.0,1.0,85.0,4.18,84.5
2.0,609,3.0,1,0.0,3.0,0,3.0,5.2,0.0,1.0,90.0,2.93,101.16
3.0,2233,5.0,1,0.0,0.0,0,1.0,7.34,0.0,1.0,124.0,4.12,101.48
2.0,751,4.0,1,0.0,1.0,1,2.0,6.31,0.0,1.0,80.0,3.87,101.52
0.0,510,5.0,1,2.0,0.0,0,2.0,4.73,1.0,1.0,86.0,3.87,90.11
2.0,142,1.0,2,0.0,1.0,0,3.0,6.43,0.0,1.0,124.0,4.13,100.36
3.0,1296,5.0,4,1.0,0.0,0,3.0,6.03,0.0,1.0,118.0,4.77,102.14
1.0,2089,9.0,5,0.0,0.0,0,2.0,7.15,0.0,1.0,144.0,4.41,92.74
2.0,988,1.0,2,0.0,0.0,0,3.0,7.15,1.0,1.0,122.0,4.13,95.45
2.0,214,1.0,2,0.0,1.0,0,3.0,4.46,2.0,1.0,119.0,2.89,78.88
1.0,4086,14.0,6,2.0,0.0,0,2.0,6.74,3.0,2.0,118.0,2.5,100.8
2.0,471,3.0,2,0.0,0.0,0,2.0,5.94,2.0,1.0,94.0,3.23,87.99
3.0,1752,4.0,4,1.0,0.0,0,3.0,6.4,2.0,1.0,150.0,3.47,85.11
4.0,402,3.0,2,2.0,0.0,1,2.0,5.55,0.0,1.0,112.0,4.46,117.64
3.0,1396,5.0,2,0.0,1.0,0,3.0,5.72,1.0,1.0,106.0,3.53,98.66
2.0,288,3.0,2,2.0,0.0,0,3.0,3.45,1.0,0.0,33.0,4.33,100.39
2.0,815,1.0,1,0.0,0.0,0,3.0,7.83,0.0,1.0,144.0,4.72,94.33
1.0,2659,14.0,6,2.0,0.0,1,2.0,4.77,2.0,1.0,108.0,3.22,108.09
3.0,1543,4.0,3,0.0,0.0,0,3.0,6.19,0.0,1.0,134.0,4.75,94.09
1.0,1912,14.0,6,0.0,0.0,0,3.0,6.81,0.0,1.0,145.0,4.73,97.86
3.0,1660,3.0,1,2.0,1.0,1,2.0,6.37,3.0,1.0,134.0,1.92,97.07
2.0,691,1.0,2,2.0,2.0,0,3.0,5.98,0.0,1.0,83.0,3.56,96.19
2.0,421,3.0,2,2.0,1.0,1,3.0,6.79,1.0,1.0,156.0,3.46,109.02
2.0,205,3.0,3,1.0,2.0,0,3.0,6.9,1.0,1.0,132.0,2.86,52.73
0.0,795,4.0,2,1.0,1.0,0,2.0,6.81,0.0,1.0,98.0,3.85,79.22999999999999
2.0,698,3.0,1,0.0,1.0,0,3.0,7.29,3.0,1.0,168.0,2.19,55.42
0.0,1133,4.0,3,0.0,0.0,0,1.0,4.16,0.0,1.0,102.0,4.17,105.28
2.0,569,4.0,3,0.0,0.0,0,2.0,8.27,0.0,2.0,142.0,4.35,108.89
2.0,999,4.0,1,0.0,0.0,1,3.0,5.38,0.0,1.0,98.0,4.8,109.53
3.0,1580,5.0,1,1.0,1.0,0,1.0,6.92,0.0,1.0,122.0,3.5,92.72
1.0,2822,14.0,3,0.0,0.0,0,3.0,6.7,3.0,1.0,136.0,2.86,84.69
1.0,2033,7.0,3,2.0,1.0,0,3.0,6.48,0.0,1.0,146.0,4.1,102.36
0.0,560,5.0,3,2.0,0.0,0,2.0,6.08,0.0,1.0,170.0,4.39,104.67
2.0,662,1.0,1,1.0,1.0,0,3.0,3.24,0.0,0.0,100.0,4.24,86.83
2.0,355,1.0,3,0.0,1.0,0,3.0,5.09,1.0,1.0,103.0,3.54,104.06
2.0,758,1.0,2,0.0,0.0,0,1.0,8.19,1.0,2.0,164.0,3.38,83.27000000000001
0.0,480,7.0,3,0.0,0.0,0,0.0,6.63,0.0,1.0,139.0,3.8,101.01
0.0,680,4.0,2,0.0,1.0,1,2.0,8.07,0.0,2.0,120.0,3.75,97.06
0.0,1160,5.0,3,0.0,0.0,1,2.0,7.86,0.0,1.0,84.0,4.48,105.3
3.0,1703,5.0,2,0.0,2.0,0,3.0,6.61,0.0,1.0,106.0,3.52,110.16
2.0,489,2.0,3,1.0,1.0,0,3.0,6.08,3.0,1.0,133.0,2.24,40.72
2.0,443,1.0,1,2.0,0.0,1,2.0,6.5,1.0,1.0,121.0,3.82,107.43
1.0,3547,4.0,4,0.0,0.0,0,3.0,7.61,0.0,1.0,112.0,4.77,94.04
3.0,2165,2.0,3,1.0,1.0,0,1.0,6.4,0.0,1.0,122.0,3.5,87.01
2.0,229,4.0,3,0.0,1.0,0,0.0,7.55,1.0,1.0,133.0,2.54,79.46000000000001
4.0,461,3.0,2,1.0,0.0,0,0.0,5.68,0.0,1.0,116.0,3.83,74.91
2.0,657,3.0,1,0.0,0.0,0,1.0,6.58,0.0,1.0,113.0,4.14,93.31
0.0,563,4.0,2,1.0,0.0,0,3.0,2.26,1.0,0.0,19.0,4.35,104.41
0.0,444,4.0,3,1.0,0.0,1,3.0,7.98,0.0,1.0,168.0,4.69,91.86
2.0,918,1.0,2,0.0,0.0,0,3.0,4.52,2.0,1.0,113.0,3.53,87.03
2.0,793,3.0,3,2.0,0.0,0,2.0,6.89,3.0,1.0,166.0,2.51,88.69
0.0,591,7.0,1,0.0,1.0,0,1.0,6.45,0.0,1.0,146.0,3.47,95.1
0.0,1005,7.0,1,1.0,0.0,0,3.0,5.78,1.0,1.0,91.0,4.18,100.82
0.0,708,7.0,1,0.0,0.0,0,2.0,6.72,0.0,1.0,120.0,4.45,107.64
0.0,768,4.0,1,0.0,1.0,0,2.0,6.54,0.0,1.0,102.0,3.84,95.14
3.0,1107,3.0,1,0.0,1.0,0,2.0,4.81,1.0,1.0,116.0,3.21,99.9
0.0,1209,7.0,3,0.0,1.0,1,3.0,4.27,0.0,1.0,92.0,4.18,105.07
1.0,2347,4.0,5,2.0,0.0,0,3.0,5.5,0.0,1.0,106.0,4.79,107.18
2.0,490,1.0,3,0.0,0.0,0,3.0,7.02,0.0,1.0,166.0,4.7,94.04
2.0,742,2.0,1,1.0,0.0,0,0.0,6.28,0.0,1.0,116.0,3.83,87.24
2.0,8538,2.0,1,0.0,1.0,1,3.0,6.54,1.0,1.0,161.0,3.46,100.95
3.0,2029,3.0,1,0.0,1.0,0,3.0,7.23,0.0,1.0,161.0,4.08,97.25
2.0,659,3.0,1,0.0,0.0,0,1.0,7.96,1.0,1.0,121.0,3.5,98.03
2.0,693,2.0,1,0.0,0.0,0,3.0,7.68,0.0,1.0,168.0,4.69,94.87
2.0,420,1.0,1,0.0,0.0,0,2.0,6.32,2.0,1.0,96.0,3.22,95.18
0.0,1181,4.0,1,0.0,0.0,0,3.0,8.13,2.0,2.0,122.0,3.43,90.81
3.0,6828,4.0,4,0.0,1.0,0,2.0,6.83,0.0,1.0,143.0,3.79,98.69
3.0,1299,4.0,2,1.0,0.0,0,3.0,6.91,0.0,1.0,112.0,4.77,99.44
3.0,1584,5.0,4,1.0,0.0,0,3.0,6.09,0.0,1.0,130.0,4.75,109.5
2.0,906,4.0,2,2.0,1.0,0,3.0,6.24,2.0,1.0,148.0,2.85,94.11
3.0,1759,3.0,4,2.0,2.0,0,3.0,4.3,1.0,1.0,96.0,2.92,87.97
3.0,1391,3.0,2,2.0,0.0,0,1.0,5.56,1.0,1.0,81.0,3.56,93.21
2.0,463,1.0,3,1.0,1.0,0,3.0,5.05,2.0,1.0,90.0,2.93,64.13
2.0,953,2.0,1,2.0,0.0,1,0.0,6.9,2.0,1.0,156.0,2.52,94.04
2.0,130,2.0,2,0.0,0.0,0,3.0,6.9,0.0,0.0,112.0,4.83,92.93
2.0,601,4.0,3,1.0,0.0,0,3.0,4.99,2.0,1.0,102.0,3.54,70.8
2.0,320,4.0,2,0.0,0.0,0,3.0,4.9,1.0,1.0,120.0,4.14,96.72
3.0,2061,2.0,1,2.0,0.0,0,2.0,5.72,1.0,1.0,98.0,3.85,94.81
3.0,2231,2.0,2,0.0,0.0,0,2.0,6.37,1.0,1.0,129.0,3.81,94.09
2.0,461,2.0,2,1.0,0.0,1,1.0,4.65,0.0,1.0,83.0,4.19,108.15
3.0,1833,5.0,4,2.0,3.0,0,3.0,5.46,1.0,1.0,89.0,2.3,107.03
2.0,300,2.0,1,0.0,0.0,0,2.0,3.46,0.0,0.0,31.0,4.64,92.32
3.0,2200,2.0,3,0.0,1.0,0,0.0,8.08,2.0,2.0,195.0,1.77,52.57
1.0,3820,8.0,6,0.0,0.0,0,3.0,6.51,0.0,1.0,91.0,4.8,97.28
3.0,1483,4.0,1,0.0,0.0,1,1.0,7.4,0.0,1.0,96.0,4.16,100.81
2.0,506,2.0,3,2.0,0.0,0,3.0,7.05,2.0,1.0,128.0,3.49,98.81
4.0,464,2.0,1,2.0,1.0,1,2.0,6.25,1.0,1.0,92.0,3.23,98.87
2.0,519,3.0,2,0.0,1.0,0,1.0,7.6,2.0,1.0,161.0,2.19,68.28999999999999
2.0,983,1.0,1,0.0,0.0,0,3.0,6.15,2.0,2.0,117.0,3.45,79.57
3.0,1544,4.0,2,2.0,0.0,1,3.0,6.61,0.0,1.0,151.0,4.72,113.16
3.0,2162,3.0,4,0.0,0.0,0,1.0,5.73,1.0,1.0,96.0,3.54,100.89
0.0,892,6.0,3,0.0,0.0,0,2.0,6.83,0.0,1.0,156.0,4.4,97.23
4.0,374,2.0,2,2.0,2.0,0,0.0,5.82,1.0,1.0,92.0,1.98,98.28
3.0,1480,5.0,2,0.0,1.0,1,2.0,7.23,0.0,1.0,90.0,3.85,100.31
3.0,1697,3.0,4,0.0,1.0,0,3.0,6.59,0.0,1.0,93.0,4.17,89.43
3.0,1691,5.0,2,0.0,0.0,1,1.0,6.35,0.0,1.0,160.0,4.09,99.59
0.0,437,4.0,1,0.0,0.0,0,1.0,7.35,3.0,1.0,158.0,2.2,63.52
4.0,486,1.0,2,0.0,0.0,0,3.0,8.19,0.0,2.0,173.0,4.62,93.51
3.0,1174,2.0,1,2.0,0.0,1,2.0,7.27,3.0,1.0,157.0,2.51,94.04
2.0,539,1.0,2,2.0,0.0,0,3.0,5.25,2.0,1.0,104.0,3.53,114.11
2.0,781,3.0,1,1.0,2.0,1,1.0,5.93,1.0,1.0,100.0,2.28,81.67
2.0,253,1.0,3,0.0,1.0,1,1.0,7.51,1.0,1.0,170.0,2.81,96.36
2.0,664,1.0,1,0.0,1.0,0,3.0,8.47,2.0,2.0,178.0,2.73,90.61
2.0,862,4.0,1,1.0,0.0,0,2.0,7.03,0.0,1.0,133.0,4.43,101.07
1.0,3318,15.0,6,2.0,1.0,1,3.0,6.64,0.0,1.0,82.0,4.18,113.68
2.0,494,2.0,1,1.0,0.0,0,3.0,8.58,3.0,2.0,147.0,2.77,49.16
3.0,1576,2.0,3,1.0,0.0,0,1.0,8.53,1.0,2.0,171.0,3.37,57.94
3.0,1139,2.0,4,0.0,0.0,0,2.0,7.59,0.0,1.0,127.0,4.43,91.8
2.0,104,4.0,2,1.0,0.0,0,3.0,7.06,0.0,1.0,123.0,4.75,95.97
2.0,854,3.0,2,1.0,1.0,1,3.0,5.98,0.0,1.0,110.0,4.15,91.76
3.0,1451,2.0,1,2.0,0.0,0,0.0,8.25,2.0,2.0,192.0,2.4,97.84
3.0,1736,4.0,1,2.0,0.0,1,3.0,5.02,2.0,1.0,97.0,3.54,106.61
2.0,722,3.0,3,0.0,1.0,1,0.0,8.07,0.0,2.0,179.0,3.05,111.2
0.0,1111,6.0,2,0.0,1.0,0,3.0,4.68,1.0,1.0,102.0,3.54,99.8
2.0,676,1.0,3,1.0,0.0,1,0.0,2.7,2.0,0.0,93.0,2.69,93.11
0.0,1144,5.0,1,0.0,0.0,0,3.0,7.6,0.0,1.0,102.0,4.78,93.09
4.0,213,2.0,1,0.0,0.0,1,1.0,8.02,2.0,2.0,193.0,2.72,100.49
2.0,569,4.0,2,1.0,0.0,0,1.0,8.6,0.0,2.0,161.0,4.01,92.26
0.0,907,5.0,3,0.0,0.0,1,2.0,5.45,1.0,1.0,104.0,3.85,99.82
0.0,1211,6.0,1,0.0,0.0,0,1.0,7.12,0.0,1.0,134.0,4.11,99.95
3.0,1311,5.0,4,2.0,0.0,0,2.0,7.18,1.0,1.0,156.0,3.77,93.39
3.0,1933,5.0,2,1.0,1.0,1,1.0,5.16,0.0,1.0,90.0,3.55,110.48
2.0,10079,2.0,1,0.0,0.0,1,3.0,8.23,3.0,2.0,127.0,2.8,98.74
2.0,526,4.0,1,2.0,0.0,0,2.0,6.21,0.0,1.0,88.0,4.49,103.94
0.0,651,7.0,3,1.0,0.0,1,3.0,3.63,1.0,0.0,58.0,4.29,91.96
2.0,252,3.0,3,2.0,0.0,0,2.0,7.21,3.0,1.0,170.0,2.5,85.25
2.0,419,1.0,1,1.0,0.0,0,3.0,5.1,2.0,1.0,89.0,3.55,65.55
3.0,1550,5.0,4,0.0,0.0,0,1.0,7.54,0.0,1.0,149.0,4.09,108.26
3.0,1151,5.0,4,0.0,1.0,0,3.0,6.67,1.0,1.0,143.0,3.48,91.91
1.0,2719,10.0,5,0.0,1.0,0,3.0,7.25,0.0,1.0,108.0,4.14,91.27
0.0,950,6.0,3,0.0,0.0,0,1.0,6.9,0.0,1.0,91.0,4.17,94.13
2.0,994,2.0,1,0.0,0.0,1,0.0,4.94,2.0,1.0,115.0,2.58,100.74
2.0,462,3.0,1,0.0,1.0,1,1.0,5.3,1.0,1.0,88.0,2.93,111.52
2.0,711,3.0,1,0.0,1.0,0,3.0,6.81,3.0,1.0,94.0,2.28,53.17
2.0,628,3.0,1,2.0,0.0,0,3.0,5.6,1.0,1.0,87.0,4.18,100.32
2.0,994,1.0,1,0.0,3.0,0,3.0,5.66,0.0,1.0,81.0,2.93,91.71
4.0,230,0.0,1,2.0,1.0,0,2.0,5.74,0.0,1.0,82.0,3.87,95.41
1.0,2514,10.0,3,1.0,1.0,0,3.0,6.73,0.0,1.0,146.0,4.1,90.1
1.0,1830,9.0,4,0.0,0.0,0,2.0,7.16,0.0,1.0,109.0,4.46,90.85
2.0,879,3.0,1,1.0,0.0,0,3.0,6.56,0.0,1.0,166.0,4.7,104.79
1.0,3871,12.0,6,0.0,2.0,0,2.0,7.46,0.0,1.0,87.0,3.23,107.23
3.0,1564,3.0,4,0.0,0.0,0,3.0,5.1,1.0,1.0,84.0,4.19,104.17
2.0,616,1.0,1,2.0,0.0,0,3.0,7.1,0.0,1.0,114.0,4.77,102.3
2.0,889,1.0,1,0.0,1.0,0,3.0,6.85,0.0,1.0,102.0,4.15,103.47
2.0,909,3.0,1,0.0,0.0,0,3.0,6.31,1.0,1.0,142.0,4.11,110.55
0.0,423,5.0,2,0.0,1.0,1,1.0,6.99,0.0,1.0,158.0,3.46,93.34
2.0,909,3.0,1,0.0,1.0,1,3.0,6.86,0.0,1.0,144.0,4.1,105.0
2.0,125,3.0,2,2.0,1.0,0,3.0,6.86,2.0,1.0,89.0,2.92,93.9
3.0,1897,4.0,1,2.0,3.0,0,3.0,8.06,1.0,2.0,166.0,2.12,94.76
1.0,3626,14.0,5,0.0,0.0,0,1.0,6.82,0.0,1.0,164.0,4.08,93.54
0.0,786,5.0,1,1.0,0.0,0,2.0,4.71,1.0,1.0,89.0,3.87,86.39
0.0,732,7.0,1,0.0,2.0,0,3.0,7.0,2.0,1.0,82.0,2.3,83.84
4.0,322,0.0,1,0.0,0.0,0,3.0,6.67,0.0,1.0,168.0,4.7,96.36
1.0,4020,11.0,6,1.0,0.0,0,3.0,5.93,0.0,1.0,84.0,4.81,95.76
0.0,1078,5.0,1,0.0,2.0,0,1.0,5.92,0.0,1.0,89.0,2.92,86.66
2.0,893,1.0,3,0.0,3.0,0,2.0,7.03,0.0,1.0,94.0,2.59,85.14
3.0,1552,3.0,4,2.0,0.0,0,3.0,7.43,0.0,1.0,123.0,4.75,109.76
3.0,2123,5.0,4,2.0,0.0,0,3.0,8.15,2.0,2.0,140.0,3.41,109.97
2.0,255,1.0,1,0.0,0.0,0,2.0,5.93,1.0,1.0,115.0,3.83,91.1
2.0,595,4.0,3,0.0,1.0,0,1.0,6.89,1.0,1.0,113.0,2.89,93.99
2.0,261,3.0,3,1.0,0.0,1,0.0,6.72,0.0,1.0,122.0,3.82,104.33
1.0,4193,8.0,2,0.0,0.0,1,1.0,6.13,3.0,1.0,121.0,2.25,104.28
2.0,477,2.0,2,0.0,0.0,0,3.0,6.38,0.0,1.0,83.0,4.81,94.06
2.0,464,4.0,1,0.0,0.0,1,0.0,7.11,1.0,1.0,88.0,3.23,106.29
3.0,1211,5.0,3,0.0,0.0,0,3.0,6.68,0.0,1.0,123.0,4.76,94.11
